order_id,customer_id,created_at,fulfilled_at,store_id,subtotal,tax,fee,status
1296,1989,10/6/2021 23:37,10/6/2021 23:48,20,9449,472.45,94.49,failed
1297,1769,4/22/2021 17:48,4/22/2021 18:54,10,5241,262.05,52.41,paid
1298,1751,2/8/2021 14:51,2/8/2021 15:51,4,6365,318.25,63.65,paid
1299,1475,10/28/2021 18:28,10/28/2021 20:28,14,8337,416.85,83.37,paid
1300,1780,8/30/2022 15:10,8/30/2022 15:28,16,2862,143.1,28.62,paid
1301,1418,10/22/2021 12:31,10/22/2021 13:38,2,2621,131.05,26.21,paid
1302,1608,5/28/2022 6:57,5/28/2022 7:03,12,3221,161.05,32.21,paid
1303,1886,6/22/2022 15:35,6/22/2022 16:30,10,2104,105.2,21.04,paid
1304,1127,10/10/2021 17:50,10/10/2021 18:14,23,5653,282.65,56.53,paid
1305,1691,3/23/2021 3:26,3/23/2021 5:08,19,8253,412.65,82.53,paid
1306,1708,7/31/2021 18:41,7/31/2021 18:50,18,4707,235.35,47.07,paid
1307,1531,5/30/2022 21:05,5/30/2022 22:10,1,7252,362.6,72.52,paid
1308,1601,6/23/2021 16:12,6/23/2021 16:29,24,4465,223.25,44.65,paid
1309,1283,7/10/2021 5:30,7/10/2021 6:11,25,7416,370.8,74.16,paid
1310,1494,8/16/2022 15:18,8/16/2022 17:04,18,4013,200.65,40.13,paid
1311,1620,9/26/2022 10:58,9/26/2022 11:20,5,8653,432.65,86.53,paid
1312,1209,3/20/2022 10:14,3/20/2022 12:07,22,9838,491.9,98.38,paid
1313,1443,11/12/2022 0:08,11/12/2022 0:28,13,7214,360.7,72.14,paid
1314,1951,5/28/2022 23:50,5/29/2022 1:07,19,4906,245.3,49.06,paid
1315,1869,12/29/2022 10:45,12/29/2022 12:18,18,7647,382.35,76.47,paid
1316,1603,6/23/2022 2:26,6/23/2022 2:53,4,1953,97.65,19.53,paid
1317,1886,9/3/2022 7:24,9/3/2022 7:52,13,2405,120.25,24.05,failed
1318,1520,8/13/2021 13:39,8/13/2021 15:00,7,4977,248.85,49.77,paid
1319,1528,9/2/2022 17:20,9/2/2022 18:21,19,9415,470.75,94.15,failed
1320,1145,12/7/2021 14:40,12/7/2021 15:58,5,3074,153.7,30.74,paid
1321,1139,5/18/2022 8:09,5/18/2022 8:40,12,5273,263.65,52.73,paid
1322,1850,10/18/2021 20:14,10/18/2021 22:13,10,4320,216,43.2,paid
1323,1435,8/18/2021 19:34,8/18/2021 21:19,4,9239,461.95,92.39,paid
1324,1707,2/10/2022 19:41,2/10/2022 20:48,24,3289,164.45,32.89,paid
1325,1688,3/28/2021 17:53,3/28/2021 18:30,21,9058,452.9,90.58,paid
1326,1224,3/18/2022 9:53,3/18/2022 11:20,14,1253,62.65,12.53,paid
1327,1398,3/21/2022 17:20,3/21/2022 17:28,13,6729,336.45,67.29,paid
1328,1704,10/22/2021 20:05,10/22/2021 21:51,2,3589,179.45,35.89,paid
1329,1343,10/21/2021 0:36,10/21/2021 0:58,9,1785,89.25,17.85,failed
1330,1107,9/28/2021 12:54,9/28/2021 13:27,25,5705,285.25,57.05,paid
1331,1905,12/11/2022 18:42,12/11/2022 20:39,18,6650,332.5,66.5,paid
1332,1365,11/14/2022 8:55,11/14/2022 9:35,12,5019,250.95,50.19,paid
1333,1891,6/15/2022 21:31,6/15/2022 22:27,23,6238,311.9,62.38,paid
1334,1933,1/7/2022 8:37,1/7/2022 9:59,12,2174,108.7,21.74,paid
1335,1728,3/11/2021 22:44,3/12/2021 0:00,2,6357,317.85,63.57,paid
1336,1355,7/7/2022 5:55,7/7/2022 7:01,15,104,5.2,1.04,paid
1337,1537,11/8/2022 4:11,11/8/2022 4:32,16,192,9.6,1.92,failed
1338,1321,8/22/2021 16:10,8/22/2021 17:32,8,9854,492.7,98.54,failed
1339,1180,9/8/2021 14:01,9/8/2021 15:06,10,3161,158.05,31.61,failed
1340,1399,9/7/2022 21:19,9/7/2022 22:49,7,5130,256.5,51.3,paid
1341,1929,5/12/2021 10:36,5/12/2021 11:54,15,5669,283.45,56.69,failed
1342,1818,6/6/2021 15:26,6/6/2021 17:25,9,5895,294.75,58.95,paid
1343,1449,5/14/2021 2:03,5/14/2021 2:23,14,8253,412.65,82.53,paid
1344,1894,8/12/2022 11:27,8/12/2022 12:30,13,8698,434.9,86.98,paid
1345,1817,5/3/2021 9:02,5/3/2021 9:57,22,7011,350.55,70.11,failed
1346,1657,9/13/2021 1:28,9/13/2021 2:26,22,246,12.3,2.46,paid
1347,1022,12/1/2021 1:22,12/1/2021 1:28,3,5918,295.9,59.18,paid
1348,1061,3/18/2021 11:09,3/18/2021 12:13,13,817,40.85,8.17,paid
1349,1906,11/23/2022 16:34,11/23/2022 17:42,20,4055,202.75,40.55,paid
1350,1459,2/16/2021 23:41,2/16/2021 23:49,12,4820,241,48.2,paid
1351,1111,11/29/2022 15:44,11/29/2022 16:27,4,9292,464.6,92.92,failed
1352,1353,1/30/2022 3:31,1/30/2022 5:18,17,6148,307.4,61.48,paid
1353,1814,4/30/2022 2:25,4/30/2022 2:55,1,3664,183.2,36.64,failed
1354,1711,2/2/2021 19:54,2/2/2021 20:48,7,9322,466.1,93.22,paid
1355,1100,2/20/2021 11:42,2/20/2021 12:12,22,6420,321,64.2,paid
1356,1357,10/5/2022 14:40,10/5/2022 15:06,5,6827,341.35,68.27,failed
1357,1084,9/24/2022 14:07,9/24/2022 14:35,16,8964,448.2,89.64,failed
1358,1592,1/24/2022 16:14,1/24/2022 17:24,3,8329,416.45,83.29,paid
1359,1838,12/17/2022 7:08,12/17/2022 7:26,12,7781,389.05,77.81,paid
1360,1357,8/26/2021 12:07,8/26/2021 12:35,3,4600,230,46,failed
1361,1749,6/19/2021 21:22,6/19/2021 22:27,19,8244,412.2,82.44,paid
1362,1313,5/12/2021 9:26,5/12/2021 10:13,4,9852,492.6,98.52,failed
1363,1094,9/23/2021 16:07,9/23/2021 16:26,2,1157,57.85,11.57,failed
1364,1726,12/29/2021 14:42,12/29/2021 14:47,20,4721,236.05,47.21,failed
1365,1750,12/11/2021 3:16,12/11/2021 3:33,22,9588,479.4,95.88,paid
1366,1518,10/7/2022 22:18,10/7/2022 22:38,21,5109,255.45,51.09,paid
1367,1304,8/6/2022 2:37,8/6/2022 3:46,21,9511,475.55,95.11,paid
1368,1682,12/21/2022 6:42,12/21/2022 8:15,12,1877,93.85,18.77,paid
1369,1346,5/29/2021 19:45,5/29/2021 21:09,19,8249,412.45,82.49,paid
1370,1981,12/20/2022 13:28,12/20/2022 14:11,9,8818,440.9,88.18,paid
1371,1848,2/25/2021 2:55,2/25/2021 3:59,17,6730,336.5,67.3,paid
1372,1117,3/29/2021 22:41,3/30/2021 0:00,25,5502,275.1,55.02,paid
1373,1578,9/7/2021 14:55,9/7/2021 16:39,18,1455,72.75,14.55,paid
1374,1540,7/16/2021 21:21,7/16/2021 21:55,17,4176,208.8,41.76,paid
1375,1477,2/11/2021 2:40,2/11/2021 4:18,11,2648,132.4,26.48,paid
1376,1273,9/29/2021 18:22,9/29/2021 20:10,2,5623,281.15,56.23,paid
1377,1937,12/7/2021 10:33,12/7/2021 11:19,3,6279,313.95,62.79,paid
1378,1443,11/21/2021 18:44,11/21/2021 20:15,22,7926,396.3,79.26,paid
1379,1007,12/8/2021 5:00,12/8/2021 6:37,12,5493,274.65,54.93,failed
1380,1806,1/1/2021 12:03,1/1/2021 13:08,22,6190,309.5,61.9,paid
1381,1884,1/13/2022 4:51,1/13/2022 5:15,14,1905,95.25,19.05,paid
1382,1486,5/27/2022 9:00,5/27/2022 9:04,14,9590,479.5,95.9,failed
1383,1653,8/3/2021 10:40,8/3/2021 11:01,8,7287,364.35,72.87,paid
1384,1777,5/26/2021 10:08,5/26/2021 10:18,15,241,12.05,2.41,paid
1385,1872,8/13/2021 13:02,8/13/2021 14:30,7,7677,383.85,76.77,paid
1386,1362,4/5/2021 9:40,4/5/2021 10:25,2,508,25.4,5.08,paid
1387,1536,8/17/2021 18:51,8/17/2021 20:08,10,7036,351.8,70.36,paid
1388,1428,8/20/2022 9:43,8/20/2022 10:30,18,3094,154.7,30.94,paid
1389,1475,6/22/2021 10:28,6/22/2021 12:08,11,702,35.1,7.02,paid
1390,1406,4/11/2022 3:26,4/11/2022 5:26,16,342,17.1,3.42,paid
1391,1057,3/19/2021 6:44,3/19/2021 7:00,9,1418,70.9,14.18,paid
1392,1773,12/16/2022 23:58,12/17/2022 0:22,12,9565,478.25,95.65,paid
1393,1290,1/29/2022 17:04,1/29/2022 17:15,17,9367,468.35,93.67,paid
1394,1898,10/25/2022 23:26,10/26/2022 0:38,9,5275,263.75,52.75,paid
1395,1935,11/2/2021 12:55,11/2/2021 14:34,23,7596,379.8,75.96,paid
1396,1873,6/26/2022 19:47,6/26/2022 19:59,12,5430,271.5,54.3,failed
1397,1090,12/20/2022 5:22,12/20/2022 6:24,25,3670,183.5,36.7,paid
1398,1099,1/25/2021 8:38,1/25/2021 9:45,22,7936,396.8,79.36,paid
1399,1267,11/12/2022 18:54,11/12/2022 20:29,13,1939,96.95,19.39,paid
1400,1071,1/11/2021 16:46,1/11/2021 17:08,25,8346,417.3,83.46,paid
1401,1365,3/26/2021 0:08,3/26/2021 0:36,4,1810,90.5,18.1,failed
1402,1742,3/15/2022 3:29,3/15/2022 4:14,12,4682,234.1,46.82,paid
1403,1270,10/25/2021 5:42,10/25/2021 6:57,6,2312,115.6,23.12,failed
1404,1595,2/22/2021 10:57,2/22/2021 11:19,15,5554,277.7,55.54,paid
1405,1253,8/20/2021 2:55,8/20/2021 3:10,3,1291,64.55,12.91,paid
1406,1980,12/20/2021 7:25,12/20/2021 8:40,14,5820,291,58.2,failed
1407,1934,8/15/2022 3:26,8/15/2022 4:31,18,2483,124.15,24.83,paid
1408,1696,7/1/2022 20:26,7/1/2022 20:35,11,983,49.15,9.83,paid
1409,1233,10/29/2021 17:20,10/29/2021 17:41,1,4040,202,40.4,paid
1410,1393,12/26/2021 21:49,12/26/2021 22:01,2,3269,163.45,32.69,failed
1411,1912,3/9/2021 22:15,3/10/2021 0:13,20,1477,73.85,14.77,failed
1412,1475,8/11/2021 3:09,8/11/2021 4:21,4,8304,415.2,83.04,paid
1413,1221,1/29/2021 11:45,1/29/2021 12:43,9,4710,235.5,47.1,paid
1414,1461,1/13/2021 14:43,1/13/2021 16:01,11,5871,293.55,58.71,failed
1415,1902,1/27/2022 0:42,1/27/2022 1:49,11,4351,217.55,43.51,failed
1416,1483,4/5/2021 21:20,4/5/2021 21:52,25,2556,127.8,25.56,failed
1417,1692,6/12/2021 0:24,6/12/2021 1:43,2,8640,432,86.4,paid
1418,1725,1/13/2022 22:36,1/14/2022 0:35,16,5384,269.2,53.84,paid
1419,1059,2/13/2021 10:57,2/13/2021 11:28,6,1974,98.7,19.74,paid
1420,1947,1/27/2021 6:18,1/27/2021 7:09,25,2950,147.5,29.5,paid
1421,1065,2/13/2022 12:23,2/13/2022 13:30,15,2369,118.45,23.69,paid
1422,1629,1/15/2022 9:32,1/15/2022 9:48,10,6383,319.15,63.83,paid
1423,1296,2/6/2021 2:16,2/6/2021 4:06,22,526,26.3,5.26,paid
1424,1009,12/14/2021 23:59,12/15/2021 0:53,20,5579,278.95,55.79,paid
1425,1998,1/4/2021 13:03,1/4/2021 14:37,20,6532,326.6,65.32,failed
1426,1267,8/6/2021 9:42,8/6/2021 10:40,22,3352,167.6,33.52,paid
1427,1695,12/31/2021 10:59,12/31/2021 12:35,11,2854,142.7,28.54,paid
1428,1513,6/27/2021 2:23,6/27/2021 2:53,4,6000,300,60,paid
1429,1010,3/3/2022 5:19,3/3/2022 6:32,18,3830,191.5,38.3,paid
1430,1028,12/21/2022 2:47,12/21/2022 3:08,22,7945,397.25,79.45,paid
1431,1749,7/26/2021 20:30,7/26/2021 22:16,23,9824,491.2,98.24,failed
1432,1453,8/3/2021 10:30,8/3/2021 11:05,19,7752,387.6,77.52,paid
1433,1375,6/2/2022 12:51,6/2/2022 14:38,7,5226,261.3,52.26,paid
1434,1529,12/2/2021 0:09,12/2/2021 0:41,11,9135,456.75,91.35,paid
1435,1867,12/7/2021 23:07,12/8/2021 0:45,10,1237,61.85,12.37,paid
1436,1039,4/6/2021 22:23,4/6/2021 22:59,12,817,40.85,8.17,paid
1437,1086,12/13/2022 17:47,12/13/2022 19:11,23,4618,230.9,46.18,paid
1438,1266,6/20/2021 15:38,6/20/2021 16:13,13,1366,68.3,13.66,failed
1439,1022,7/12/2021 5:12,7/12/2021 6:29,13,9274,463.7,92.74,paid
1440,1994,11/19/2022 22:12,11/19/2022 22:28,9,4479,223.95,44.79,paid
1441,1838,8/21/2021 1:12,8/21/2021 1:14,7,8642,432.1,86.42,paid
1442,1701,3/20/2022 20:44,3/20/2022 22:07,6,7640,382,76.4,paid
1443,1201,9/18/2022 2:17,9/18/2022 2:35,9,480,24,4.8,paid
1444,1901,8/4/2022 19:49,8/4/2022 20:19,16,5915,295.75,59.15,paid
1445,1797,5/23/2021 10:13,5/23/2021 10:35,16,4705,235.25,47.05,failed
1446,1332,7/6/2021 3:25,7/6/2021 5:01,17,732,36.6,7.32,paid
1447,1606,5/14/2022 8:57,5/14/2022 9:18,7,2936,146.8,29.36,failed
1448,1721,9/3/2022 12:35,9/3/2022 12:50,4,3119,155.95,31.19,paid
1449,1837,5/20/2022 23:33,5/21/2022 0:20,5,1080,54,10.8,paid
1450,1437,6/2/2021 17:56,6/2/2021 17:58,16,9305,465.25,93.05,paid
1451,1028,4/28/2021 21:28,4/28/2021 23:27,10,9475,473.75,94.75,paid
1452,1532,4/26/2022 7:21,4/26/2022 8:09,3,7574,378.7,75.74,paid
1453,1812,12/15/2022 17:23,12/15/2022 17:48,22,2392,119.6,23.92,failed
1454,1103,4/26/2021 15:25,4/26/2021 15:56,20,5250,262.5,52.5,paid
1455,1253,3/16/2022 23:29,3/16/2022 23:32,24,4211,210.55,42.11,paid
1456,1971,6/18/2021 7:29,6/18/2021 8:55,8,8490,424.5,84.9,paid
1457,1711,12/14/2022 15:35,12/14/2022 15:58,17,2217,110.85,22.17,paid
1458,1832,10/15/2021 14:34,10/15/2021 16:33,2,3900,195,39,failed
1459,1539,6/21/2022 4:30,6/21/2022 4:46,25,7121,356.05,71.21,paid
1460,1283,7/21/2021 7:08,7/21/2021 8:43,3,3427,171.35,34.27,paid
1461,1892,3/14/2022 12:52,3/14/2022 13:07,4,3245,162.25,32.45,paid
1462,1525,12/24/2021 23:40,12/25/2021 0:47,25,9301,465.05,93.01,paid
1463,1078,7/4/2022 4:19,7/4/2022 6:13,14,911,45.55,9.11,paid
1464,1594,12/9/2022 3:39,12/9/2022 4:00,14,4937,246.85,49.37,paid
1465,1916,3/20/2021 14:00,3/20/2021 15:50,25,5528,276.4,55.28,paid
1466,1449,10/21/2022 7:31,10/21/2022 8:33,15,2774,138.7,27.74,failed
1467,1168,2/27/2021 0:14,2/27/2021 0:54,2,4809,240.45,48.09,paid
1468,1083,2/15/2021 20:30,2/15/2021 21:36,4,6768,338.4,67.68,failed
1469,1709,11/24/2022 2:17,11/24/2022 3:18,18,364,18.2,3.64,paid
1470,1323,10/12/2022 3:06,10/12/2022 3:54,25,6183,309.15,61.83,paid
1471,1470,7/3/2021 19:57,7/3/2021 20:21,3,6610,330.5,66.1,paid
1472,1187,11/20/2022 20:27,11/20/2022 20:39,5,7318,365.9,73.18,paid
1473,1423,6/10/2021 13:26,6/10/2021 14:21,23,7629,381.45,76.29,paid
1474,1575,11/21/2021 5:21,11/21/2021 5:38,4,9105,455.25,91.05,failed
1475,1799,9/26/2022 6:58,9/26/2022 8:24,18,7258,362.9,72.58,paid
1476,1102,5/14/2022 14:50,5/14/2022 16:44,13,6725,336.25,67.25,paid
1477,1670,11/27/2022 10:42,11/27/2022 12:12,11,3245,162.25,32.45,paid
1478,1195,8/13/2021 1:49,8/13/2021 2:14,10,6240,312,62.4,paid
1479,1086,6/11/2021 13:09,6/11/2021 14:34,3,3776,188.8,37.76,failed
1480,1400,2/17/2021 10:08,2/17/2021 10:44,7,5528,276.4,55.28,paid
1481,1727,2/24/2021 4:03,2/24/2021 5:11,17,2222,111.1,22.22,paid
1482,1138,6/23/2021 6:22,6/23/2021 8:08,10,9421,471.05,94.21,failed
1483,1884,9/19/2022 22:13,9/19/2022 23:46,21,7474,373.7,74.74,paid
1484,1286,5/15/2022 9:32,5/15/2022 10:02,12,6398,319.9,63.98,paid
1485,1229,7/8/2022 1:04,7/8/2022 1:32,18,2281,114.05,22.81,paid
1486,1363,5/25/2022 16:39,5/25/2022 17:37,9,998,49.9,9.98,paid
1487,1998,9/21/2021 8:38,9/21/2021 9:02,5,9231,461.55,92.31,paid
1488,1671,5/11/2021 7:25,5/11/2021 7:53,1,2258,112.9,22.58,paid
1489,1982,4/17/2022 10:31,4/17/2022 11:54,6,1333,66.65,13.33,paid
1490,1593,6/30/2021 11:33,6/30/2021 12:40,21,4798,239.9,47.98,paid
1491,1972,5/19/2022 17:00,5/19/2022 17:46,8,1496,74.8,14.96,paid
1492,1160,9/18/2022 2:51,9/18/2022 4:50,2,5749,287.45,57.49,paid
1493,1100,1/22/2022 15:24,1/22/2022 17:19,6,2536,126.8,25.36,failed
1494,1305,5/13/2021 5:28,5/13/2021 6:49,10,5409,270.45,54.09,failed
1495,1037,3/15/2021 22:01,3/15/2021 22:32,15,2410,120.5,24.1,paid
1496,1928,12/13/2022 8:18,12/13/2022 9:03,3,3074,153.7,30.74,failed
1497,1971,12/15/2022 6:08,12/15/2022 6:57,25,7268,363.4,72.68,failed
1498,1636,11/25/2021 21:35,11/25/2021 22:14,23,8160,408,81.6,paid
1499,1813,2/6/2021 8:54,2/6/2021 9:13,21,6910,345.5,69.1,paid
1500,1328,8/12/2021 10:04,8/12/2021 11:18,20,7955,397.75,79.55,paid
1501,1260,11/28/2022 19:39,11/28/2022 19:46,11,439,21.95,4.39,paid
1502,1190,5/11/2022 8:20,5/11/2022 9:37,3,1560,78,15.6,paid
1503,1263,6/7/2022 23:32,6/8/2022 0:10,21,602,30.1,6.02,paid
1504,1523,6/5/2022 18:27,6/5/2022 19:16,24,9556,477.8,95.56,paid
1505,1169,10/1/2022 16:53,10/1/2022 17:40,21,1029,51.45,10.29,paid
1506,1000,10/24/2022 16:58,10/24/2022 17:52,21,254,12.7,2.54,paid
1507,1431,10/9/2022 15:19,10/9/2022 15:54,11,2306,115.3,23.06,paid
1508,1424,1/9/2021 7:49,1/9/2021 7:51,7,7986,399.3,79.86,paid
1509,1369,8/18/2022 15:47,8/18/2022 15:56,10,2503,125.15,25.03,paid
1510,1806,6/17/2022 11:10,6/17/2022 13:02,17,5536,276.8,55.36,paid
1511,1187,4/26/2021 23:31,4/27/2021 1:13,1,551,27.55,5.51,paid
1512,1669,9/20/2022 15:26,9/20/2022 17:05,17,4142,207.1,41.42,paid
1513,1271,3/28/2022 23:22,3/28/2022 23:53,15,8746,437.3,87.46,paid
1514,1041,11/25/2021 23:30,11/26/2021 1:00,1,1774,88.7,17.74,paid
1515,1040,12/8/2021 15:10,12/8/2021 15:30,5,3893,194.65,38.93,paid
1516,1511,2/8/2022 2:38,2/8/2022 4:10,17,3923,196.15,39.23,paid
1517,1083,1/24/2021 7:38,1/24/2021 8:22,2,6602,330.1,66.02,failed
1518,1151,12/25/2022 19:47,12/25/2022 19:48,5,5122,256.1,51.22,paid
1519,1650,2/2/2022 13:42,2/2/2022 13:55,13,8363,418.15,83.63,paid
1520,1033,8/26/2021 14:06,8/26/2021 16:00,20,213,10.65,2.13,paid
1521,1377,10/3/2022 14:58,10/3/2022 15:56,16,1037,51.85,10.37,paid
1522,1572,11/8/2021 14:18,11/8/2021 15:19,17,5210,260.5,52.1,paid
1523,1471,9/22/2022 17:02,9/22/2022 18:20,8,710,35.5,7.1,failed
1524,1812,4/8/2021 9:45,4/8/2021 9:57,9,9171,458.55,91.71,failed
1525,1197,9/1/2021 13:58,9/1/2021 14:32,6,9243,462.15,92.43,failed
1526,1003,12/16/2022 9:11,12/16/2022 10:29,8,6717,335.85,67.17,paid
1527,1260,3/24/2021 19:45,3/24/2021 20:33,9,8472,423.6,84.72,failed
1528,1732,8/13/2021 8:02,8/13/2021 8:50,14,5206,260.3,52.06,paid
1529,1088,3/26/2021 12:34,3/26/2021 12:42,4,6818,340.9,68.18,paid
1530,1894,1/17/2022 9:53,1/17/2022 10:34,2,8160,408,81.6,paid
1531,1469,11/10/2022 23:09,11/10/2022 23:12,15,9565,478.25,95.65,paid
1532,1577,11/5/2021 8:32,11/5/2021 9:06,6,3341,167.05,33.41,paid
1533,1501,10/5/2021 17:04,10/5/2021 17:17,5,2099,104.95,20.99,paid
1534,1842,11/10/2022 20:54,11/10/2022 21:35,19,2735,136.75,27.35,paid
1535,1420,1/6/2021 23:30,1/7/2021 0:23,5,2078,103.9,20.78,failed
1536,1272,12/11/2022 12:14,12/11/2022 12:20,7,8874,443.7,88.74,paid
1537,1073,8/26/2022 14:55,8/26/2022 16:37,10,9721,486.05,97.21,paid
1538,1187,7/13/2021 5:26,7/13/2021 5:54,17,8765,438.25,87.65,paid
1539,1019,5/9/2022 11:14,5/9/2022 11:16,14,3708,185.4,37.08,paid
1540,1450,12/14/2022 18:20,12/14/2022 19:27,16,6492,324.6,64.92,paid
1541,1282,6/15/2021 20:00,6/15/2021 20:52,18,1233,61.65,12.33,paid
1542,1479,10/25/2022 22:15,10/25/2022 22:37,19,5429,271.45,54.29,paid
1543,1263,11/13/2022 17:56,11/13/2022 18:36,10,9839,491.95,98.39,paid
1544,1080,9/3/2022 22:39,9/4/2022 0:02,24,4295,214.75,42.95,paid
1545,1962,9/24/2022 12:34,9/24/2022 13:21,2,6358,317.9,63.58,paid
1546,1803,8/16/2022 15:48,8/16/2022 16:25,8,1529,76.45,15.29,paid
1547,1094,9/27/2021 2:36,9/27/2021 3:07,9,9283,464.15,92.83,paid
1548,1994,7/1/2022 21:32,7/1/2022 22:08,9,259,12.95,2.59,paid
1549,1372,12/30/2021 17:05,12/30/2021 17:41,8,3162,158.1,31.62,failed
1550,1144,6/5/2021 5:00,6/5/2021 5:07,21,1859,92.95,18.59,paid
1551,1773,4/16/2021 17:44,4/16/2021 18:49,25,9593,479.65,95.93,paid
1552,1623,11/23/2022 12:46,11/23/2022 13:49,23,9797,489.85,97.97,paid
1553,1197,8/5/2022 4:31,8/5/2022 5:47,24,3502,175.1,35.02,paid
1554,1049,9/20/2022 13:00,9/20/2022 14:41,24,9151,457.55,91.51,paid
1555,1048,2/5/2021 5:21,2/5/2021 5:55,8,3812,190.6,38.12,failed
1556,1075,11/12/2021 14:55,11/12/2021 15:55,18,147,7.35,1.47,paid
1557,1788,4/23/2021 0:26,4/23/2021 1:17,22,7508,375.4,75.08,failed
1558,1593,12/3/2021 20:05,12/3/2021 21:40,20,6853,342.65,68.53,failed
1559,1250,1/7/2022 1:56,1/7/2022 2:44,1,9459,472.95,94.59,paid
1560,1467,10/30/2022 9:01,10/30/2022 9:49,13,1365,68.25,13.65,paid
1561,1035,3/29/2022 4:06,3/29/2022 5:52,15,3108,155.4,31.08,failed
1562,1731,12/8/2022 4:48,12/8/2022 6:27,14,3146,157.3,31.46,paid
1563,1782,7/24/2021 15:44,7/24/2021 16:33,20,6333,316.65,63.33,paid
1564,1883,10/3/2022 2:52,10/3/2022 4:22,5,6766,338.3,67.66,paid
1565,1664,10/19/2021 14:59,10/19/2021 15:12,2,5236,261.8,52.36,paid
1566,1005,9/6/2022 1:13,9/6/2022 3:10,23,4766,238.3,47.66,paid
1567,1614,11/29/2021 9:38,11/29/2021 11:10,25,8538,426.9,85.38,paid
1568,1726,5/15/2022 18:25,5/15/2022 18:27,9,6857,342.85,68.57,paid
1569,1991,7/8/2021 20:13,7/8/2021 20:44,4,3885,194.25,38.85,paid
1570,1494,2/14/2021 14:15,2/14/2021 16:09,22,7905,395.25,79.05,paid
1571,1561,10/25/2022 14:42,10/25/2022 15:36,5,349,17.45,3.49,failed
1572,1144,2/8/2021 14:44,2/8/2021 14:45,10,415,20.75,4.15,failed
1573,1676,11/30/2021 8:11,11/30/2021 9:01,25,6057,302.85,60.57,failed
1574,1108,8/29/2021 16:50,8/29/2021 18:17,1,6553,327.65,65.53,paid
1575,1945,4/16/2022 13:30,4/16/2022 13:59,2,848,42.4,8.48,paid
1576,1653,8/2/2021 12:44,8/2/2021 13:18,5,8353,417.65,83.53,paid
1577,1282,5/21/2022 18:45,5/21/2022 19:25,5,1258,62.9,12.58,paid
1578,1422,11/11/2022 9:55,11/11/2022 11:28,10,3850,192.5,38.5,paid
1579,1548,7/12/2022 3:54,7/12/2022 4:57,6,4663,233.15,46.63,failed
1580,1493,8/12/2021 2:45,8/12/2021 4:11,24,1308,65.4,13.08,paid
1581,1355,4/18/2021 3:36,4/18/2021 4:17,17,6248,312.4,62.48,failed
1582,1821,4/23/2021 11:02,4/23/2021 12:40,18,3551,177.55,35.51,paid
1583,1144,3/31/2022 0:19,3/31/2022 0:50,5,8274,413.7,82.74,failed
1584,1538,1/13/2022 5:34,1/13/2022 7:13,20,3477,173.85,34.77,paid
1585,1238,7/27/2021 8:06,7/27/2021 8:46,2,5848,292.4,58.48,failed
1586,1217,10/19/2022 19:40,10/19/2022 20:49,16,3831,191.55,38.31,paid
1587,1916,7/11/2022 3:35,7/11/2022 4:22,7,4916,245.8,49.16,paid
1588,1151,12/12/2022 6:52,12/12/2022 7:10,6,6498,324.9,64.98,failed
1589,1850,2/5/2022 9:23,2/5/2022 10:46,17,5839,291.95,58.39,paid
1590,1874,10/3/2022 20:44,10/3/2022 22:00,19,5536,276.8,55.36,paid
1591,1891,8/30/2022 19:14,8/30/2022 19:15,21,4980,249,49.8,paid
1592,1310,5/24/2021 18:55,5/24/2021 20:12,21,7623,381.15,76.23,paid
1593,1165,11/25/2022 20:40,11/25/2022 21:13,12,6204,310.2,62.04,failed
1594,1167,12/16/2021 5:28,12/16/2021 6:40,14,8986,449.3,89.86,paid
1595,1733,3/7/2021 10:15,3/7/2021 12:14,16,5881,294.05,58.81,paid
1596,1254,1/6/2022 21:30,1/6/2022 21:44,6,1912,95.6,19.12,failed
1597,1255,11/2/2021 18:57,11/2/2021 19:44,8,4770,238.5,47.7,paid
1598,1626,3/30/2022 14:03,3/30/2022 15:10,4,5604,280.2,56.04,paid
1599,1738,8/28/2022 17:39,8/28/2022 18:16,19,7604,380.2,76.04,paid
1600,1338,11/13/2021 15:49,11/13/2021 17:31,3,2885,144.25,28.85,paid
1601,1592,11/2/2022 11:47,11/2/2022 12:48,8,3715,185.75,37.15,paid
1602,1988,1/30/2021 14:12,1/30/2021 14:22,16,7824,391.2,78.24,failed
1603,1145,6/14/2022 3:20,6/14/2022 5:10,25,4881,244.05,48.81,paid
1604,1637,4/30/2021 9:27,4/30/2021 9:44,6,6281,314.05,62.81,paid
1605,1309,2/8/2021 18:29,2/8/2021 19:39,13,3323,166.15,33.23,failed
1606,1610,8/16/2021 20:30,8/16/2021 22:05,22,5316,265.8,53.16,paid
1607,1312,6/3/2021 6:04,6/3/2021 7:08,6,6982,349.1,69.82,paid
1608,1022,2/18/2021 6:10,2/18/2021 7:28,14,9325,466.25,93.25,paid
1609,1924,6/25/2021 4:51,6/25/2021 6:06,2,141,7.05,1.41,paid
1610,1189,7/28/2021 9:31,7/28/2021 10:21,16,1668,83.4,16.68,paid
1611,1442,1/16/2021 19:13,1/16/2021 20:53,6,1579,78.95,15.79,failed
1612,1732,11/8/2022 6:19,11/8/2022 8:12,9,4193,209.65,41.93,paid
1613,1921,2/10/2022 3:27,2/10/2022 3:45,12,7097,354.85,70.97,paid
